,unique_id,make,model,winning_bid,hours_final,age_at_sale,score,bucket,engine,tires,transmission,month_sold
248,rbauction_10388596,CATERPILLAR,226B3,13500,4618.0,3.0,24.805144105566026,hyd Q/C bkt,,,,Dec
249,rbauction_10618478,BOBCAT,S630,17500,2027.0,3.0,33.99219831938971,,,,,Jun
250,rbauction_10660234,BOBCAT,S750,12000,5238.0,3.0,28.022000166524855,bkt,,,,Jun
251,rbauction_10775633,NEW HOLLAND,L218,9000,3646.0,6.0,26.63715413105439,bkt,,aperture tires,,Aug
252,rbauction_10149101,CATERPILLAR,272D,30000,1092.0,3.0,31.09412783211333,hyd Q/C bkt,,,,Aug
253,rbauction_11168804,GEHL,5640,6500,2064.0,15.0,38.84591419385406,bkt,,,,Mar
254,rbauction_10473364,SCAT TRAK,17003,8500,3668.0,24.0,36.34970889280061,bkt,,,,Mar
255,rbauction_10467161,CASE,1845C,12500,7963.0,18.0,39.95187172691083,"bucket, cleanup bucket",,,,Feb
256,rbauction_10256570,CASE,430,15000,4683.0,9.0,37.64436599186232,,,,,Oct
257,rbauction_10580960,NEW HOLLAND,LX985,8000,8786.0,18.0,18.7182061667013,bkt,,,,Jun
258,rbauction_10317941,DEERE,320D,16000,1151.0,3.0,18.84381427599629,,,,,Dec
259,rbauction_11092859,BOBCAT,S530,13500,5960.0,3.0,38.462782279111146,bkt,,,,Feb
260,bigiron_EP2325,CASE IH,60XT,11500,1879.0,15.0,60.262653468572566,6' Bucket,"4 Cylinder, 65 Hp, Water Cooled Engine",Max Speed 7.1 Mph Tire Size 12-16.5,,Dec
261,rbauction_10578433,BOBCAT,763,5750,5069.0,18.0,28.805838542757435,,,,,May
262,rbauction_10694515,CATERPILLAR,226,6500,6734.0,15.0,26.579757915004354,,,solid tires,,Jun
263,rbauction_10188723,BOBCAT,751,8500,,18.0,42.48449042604272,,,,,Sep
264,rbauction_10672071,DEERE,318E,16000,5514.0,,20.832892454176488,bkt,,,,Jun
265,rbauction_10372969,TEREX,TSR70,14000,820.0,6.0,46.542113789166116,bkt,,,,Dec
266,rbauction_10143336,BOBCAT,S205 2 SPD,20000,699.0,6.0,38.45204672567021,,,,,Aug
267,rbauction_10510328,CATERPILLAR,256C,17000,5945.0,9.0,18.265345027369058,bkt,,,,Apr
268,rbauction_10576356,BOBCAT,S770 2 SPD HIGH FLOW,22500,2893.0,3.0,21.392568421413745,bkt,,,,May
269,rbauction_10728712,BOBCAT,S550,10500,2082.0,3.0,30.94708134293169,,,,,Jul
270,bigiron_AC0480,GEHL,7810,6800,6976.0,6.0,51.00214437971643,,Dealer States Engine Starts But Has No Engine Oil Pressure And Is Making A Loud Knock,,,Nov
271,rbauction_10553855,CATERPILLAR,226B HIGH FLOW,12500,,12.0,20.39281251154221,bkt,,,,Apr
272,rbauction_10235104,BOBCAT,S185,13000,1388.0,12.0,16.334620899786643,bkt,,,,Oct
273,rbauction_10057114,NEW HOLLAND,L190,13500,1594.0,9.0,26.543455049363093,bkt,,,,Jun
274,bigiron_DE0031,BOBCAT,S570,24750,604.0,0.0,21.59664484837107,"66"" Bucket",Bobcat 4 Cylinder 2.4L Diesel Engine,10-16.5NHS Tires,2 Speed Hydrostat,Oct
275,rbauction_11134143,TEREX,TSR60,11500,1858.0,6.0,33.6227232594781,bkt,,solid tires,,Mar
276,rbauction_10634865,TEREX,TSR50,11000,1118.0,3.0,18.083686475101665,bkt,,,,Sep
277,rbauction_10516681,BOBCAT,S590 2 SPD HIGH FLOW,34000,647.0,3.0,37.00442479306602,bkt,,,,May
278,rbauction_10288547,BOBCAT,S530,13500,1134.0,3.0,22.184678095713164,,,,,Nov
279,rbauction_10749509,BOBCAT,773,8000,3926.0,21.0,31.52918348615534,bkt,,,,Aug
280,rbauction_10645188,CATERPILLAR,246C 2 SPD,22000,4748.0,6.0,32.37789475657999,bkt,,,,Jun
281,rbauction_11004069,BOBCAT,873G,9500,3610.0,18.0,23.40925354026407,,,,,Dec
282,rbauction_10023173,MUSTANG,2054,10000,758.0,3.0,47.24420364414962,bkt,,,,Jun
283,rbauction_10264823,CATERPILLAR,262D 2 SPD,22000,5936.0,3.0,35.712486484316024,hyd Q/C bkt,,,,Oct
284,bigiron_DH2146,CASE,1845C,6906,9412.0,,44.90444864522378,"Hand Control Transmission And Bucket, Quick-Tatch Bucket",Diesel Engine,12-16.5 Tires,,Jul
285,rbauction_10347884,NEW HOLLAND,L230,16500,2630.0,3.0,30.077013939621306,bkt,,,,Dec
286,rbauction_10176474,CATERPILLAR,262C 2 SPD,31000,1607.0,3.0,35.058167751122824,bkt,,,,Sep
287,rbauction_10703480,CASE,90XT HIGH FLOW,8500,,15.0,33.87147518511654,,,,,Jul
288,rbauction_10457781,BOBCAT,S250,17500,3572.0,9.0,22.388926205032085,bkt,,,,Mar
289,rbauction_10711130,VOLVO,MC110B HIGH FLOW,8000,4056.0,12.0,39.26070823571046,bkt,,,,Aug
290,rbauction_10565064,CASE,430,16500,6021.0,12.0,32.004743232291005,bkt,,,,Apr
291,rbauction_11148792,CATERPILLAR,246B,12500,,12.0,46.210300159572924,,,,,Mar
292,rbauction_10797203,BOBCAT,S175,14000,2596.0,6.0,43.38053489137807,bkt,,,,Sep
293,rbauction_10590261,BOBCAT,873G 2 SPD,11500,4441.0,18.0,25.24394803472905,bkt,,,,May
294,rbauction_10019564,BOBCAT,S850 2 SPD,26000,1230.0,3.0,15.679686046762187,bkt,,,,Jun
295,rbauction_10827623,CATERPILLAR,246B,10500,5033.0,12.0,39.2456482683956,bkt,,,,Sep
296,bigiron_CX5320,DEERE,332,5600,,12.0,27.61118789085597,,,,,Mar
297,rbauction_10182659,CATERPILLAR,246D 2 SPD,24000,3335.0,3.0,47.413433030702116,hyd Q/C bkt,,,,Sep
298,rbauction_10496275,BOBCAT,S205 2 SPD,22000,1150.0,6.0,34.63742198651571,bkt,,,,Mar
299,rbauction_10233511,BOBCAT,763,10000,,21.0,23.83058734198662,bkt,,,,Sep
300,rbauction_10298038,CATERPILLAR,236B,11000,,12.0,17.39341733743814,,,,,Nov
301,rbauction_10228845,MUSTANG,2060,8000,4173.0,21.0,26.49607935211653,bkt,,,,Sep
302,rbauction_10192025,BOBCAT,S205,10000,2762.0,9.0,35.81544022456993,bkt,,,,Sep
303,rbauction_10278372,BOBCAT,S570,13500,3918.0,3.0,24.970247305854784,,,,,Nov
304,rbauction_10282196,CATERPILLAR,236D 2 SPD,32000,816.0,0.0,50.45340165201401,bkt,,,,Dec
305,rbauction_10099776,BOBCAT,S70,10000,1746.0,6.0,26.97081174816132,,,,,Jul
306,rbauction_9951576,BOBCAT,A770 2 SPD HIGH FLOW,40000,1106.0,3.0,26.310556639931182,bkt,,,,Sep
307,rbauction_10677347,BOBCAT,S650 2 SPD,20000,2926.0,6.0,16.67175467003084,bkt,,,,Jun
308,rbauction_10439511,CATERPILLAR,272D 2 SPD,36000,792.0,3.0,54.5339640174396,,,,,Feb
309,rbauction_10238156,BOBCAT,S300,14500,2113.0,9.0,21.83619362708917,bkt,,foam filled tires,,Sep
310,rbauction_10652399,BOBCAT,S650,25000,2404.0,3.0,24.37289701603459,bkt,,solid tires,,Jun
311,rbauction_11333522,CATERPILLAR,246C,14000,6284.0,9.0,35.42414687752511,bkt,,,,Jun
312,rbauction_10218112,BOBCAT,S300,12000,5500.0,15.0,30.88665649605774,bkt,,,,Sep
313,rbauction_10785588,BOBCAT,S650,17500,4209.0,6.0,36.50223665013085,,,,,Sep
314,rbauction_10749066,DEERE,317,9000,3795.0,,31.16904574431351,,,,,Aug
315,rbauction_10389100,CATERPILLAR,236,11500,2518.0,15.0,28.942915245537968,bkt,,,,Feb
316,rbauction_10382312,BOBCAT,S150,11000,3981.0,9.0,29.939174459947964,,,,,Dec
317,rbauction_10529708,BOBCAT,S750 2 SPD,28000,871.0,6.0,27.712397861293734,bkt,,,,May
318,rbauction_10331416,BOBCAT,S220,7500,5293.0,12.0,11.146053987405221,hyd Q/C bkt,,solid tires,,Dec
319,rbauction_10730331,BOBCAT,873,8000,5915.0,18.0,18.872548573889453,bkt,,,,Jul
320,rbauction_10235988,CATERPILLAR,236,14000,9424.0,12.0,51.53709440842561,bkt,,,,Oct
321,rbauction_11048116,GEHL,4840,10000,2752.0,12.0,22.315969799580678,bkt,,,,Feb
322,rbauction_10346210,CATERPILLAR,232B,18500,,9.0,50.55669935848259,,,solid tires,,Dec
323,rbauction_10582527,NEW HOLLAND,L175 2 SPD,10500,,6.0,27.601973671832678,bkt,ENGINE ISSUES,,,May
324,bigiron_EK9140,THOMAS,135,8205,1242.0,,17.963543194672003,"67"" Universal Mount Tooth Bucket",1.9L Kubota 35 Hp. 4 Cylinder Diesel Engine,,Single Speed Hydro Transmission,Nov
325,rbauction_10749068,NEW HOLLAND,L160,8500,,12.0,18.438998929639162,bkt,,solid tires,,Sep
326,rbauction_10446513,BOBCAT,S850 2 SPD,21000,8040.0,6.0,19.83637585732007,,,,,Feb
327,rbauction_10853856,NEW HOLLAND,LX865 HIGH FLOW,7000,3616.0,18.0,43.82327718129448,bkt,,,,Oct
328,rbauction_10287309,CATERPILLAR,236D 2 SPD,26000,1778.0,3.0,39.82448111838777,bkt,,,,Nov
329,rbauction_10266546,VOLVO,MC70B,11000,1530.0,9.0,21.946339146883588,bkt,,,,Oct
330,rbauction_10858766,BOBCAT,S750,28000,262.0,0.0,29.80062585550064,bkt,,,,Nov
331,rbauction_10491826,CATERPILLAR,262B,13500,3791.0,12.0,29.00707547751809,bkt,,,,Mar
332,rbauction_10356866,CASE,450 SERIES 3 2 SPD,23000,4668.0,9.0,39.289387346441714,bkt,,,,Dec
333,bigiron_DE0756,GEHL,5635,5600,4406.0,18.0,41.87776217756636,,60 HP Deutz Diesel Engine,12-16.5 Tires,Hydro With T-Bar Handle Controls,Aug
334,rbauction_10032099,BOBCAT,463,10000,1945.0,9.0,19.81726414325763,bkt,,,,Jun
335,rbauction_10496252,GEHL,V400 2 SPD,23500,,3.0,33.71361500986041,bkt,,solid tires,,Mar
336,rbauction_10614733,TEREX,TSR50,11000,819.0,3.0,24.23013447270119,bkt,,,,Jun
337,rbauction_10447473,CATERPILLAR,246C,16000,4729.0,6.0,36.7120841995134,bkt,,,,Mar
338,rbauction_10637695,BOBCAT,S300,13000,4201.0,9.0,32.09350351252375,bkt,,,,Jun
339,rbauction_10206579,KOMATSU,SK1020-5N 2 SPD,15000,1355.0,12.0,37.1499837260058,bkt,,"solid tires, track kit",,Oct
340,rbauction_10414248,BOBCAT,S175,13000,3685.0,6.0,16.363619299454957,bkt,,aperture tires,,Feb
341,rbauction_10607127,BOBCAT,863F,8000,3198.0,18.0,19.605826084261448,4-in-1 bkt,,,,Jun
342,rbauction_10729588,NEW HOLLAND,L230 2 SPD,15000,428.0,3.0,39.43427331127389,bkt,,,,Sep
343,rbauction_10724781,BOBCAT,S250 2 SPD,9000,9777.0,15.0,26.39984303865337,bkt,,,,Jul
344,rbauction_10333901,CASE,430 SERIES III 2 SPD,16000,1738.0,9.0,28.401219529511685,Q/C bkt,,,,Nov
345,rbauction_10799940,TEREX,TSR70,24000,555.0,0.0,15.7391123646021,bkt,,,,Oct
346,rbauction_10442478,BOBCAT,S250,13000,8568.0,9.0,38.526143471971295,Q/C bkt,,aperture tires,,Feb
347,rbauction_10835751,BOBCAT,S530,16000,832.0,3.0,24.568462309090794,bkt,,aperture tires,,Sep
348,rbauction_10413078,MUSTANG,2056 SERIES II 2 SPD,27000,545.0,6.0,50.73957813695036,Q/C bkt,,,,Mar
349,bigiron_AF1274,BOBCAT,T590 T4,30000,472.0,0.0,24.460551106892773,"74"" Bucket",Kubota Engine,"16"" Tracks",,Jul
350,bigiron_AE6184,GEHL,SL5625,6750,3019.0,18.0,28.969022053186716,"66"" Bucket",60 HP Perkins Diesel Engine,Tires: 12X16.5,Hydrostatic Transmission,Dec
351,rbauction_10743404,BOBCAT,S250 2 SPD HIGH FLOW HIGH LIFT,15500,1834.0,12.0,28.931961217061506,,,,,Jul
352,rbauction_10607476,CATERPILLAR,242D,16500,923.0,3.0,48.903785036009396,bkt,,,,Jun
353,rbauction_10749123,CATERPILLAR,262D 2 SPD,23000,835.0,3.0,36.367831529520345,,,,,Aug
354,bigiron_EP1982,BOBCAT,7753,8175,3898.0,27.0,30.630899447151872,Manual Bucket Detach,"46 Hp, Kubota V-2203-E Diesel Engine","33-15.5-16.5 Filled/No Flat Tires, Original Tires Sell In Auction Lot EP1985",,Sep
355,rbauction_10590263,CATERPILLAR,226B3,11500,,3.0,36.928608321880226,bkt,,,,May
356,bigiron_AF1287,BOBCAT,S850,31000,887.0,3.0,25.054951687693304,"80"" Bucket",Kubota Engine,Tires 12-16.5,,Jul
357,rbauction_10074845,CATERPILLAR,242,12500,2503.0,15.0,23.777306564626144,bkt,,,,Sep
358,rbauction_10693778,DEERE,332,9000,,9.0,28.859496633677892,bkt,,,,Jul
359,rbauction_11313366,CATERPILLAR,272C 2 SPD HIGH FLOW,24000,,6.0,37.49442996352809,bkt,,,,Jun
360,rbauction_10692676,CATERPILLAR,262,10000,2379.0,15.0,32.79577239749043,bkt,,,,Jul
361,rbauction_10358742,CATERPILLAR,216B,15000,1197.0,12.0,38.391650880761816,bkt,,,,Dec
362,rbauction_10421539,CATERPILLAR,262D 2 SPD,25000,,3.0,31.463175314841386,,,,,Dec
363,rbauction_10291812,CATERPILLAR,262C,29000,2783.0,3.0,31.251800205664157,hyd Q/C bkt,,,,Dec
364,rbauction_10498488,NEW HOLLAND,LX885,5500,,,50.57348593925354,,,,,Mar
365,rbauction_10817922,BOBCAT,S185 2 SPD,16000,2685.0,12.0,17.290534747200994,"bkt, grapple bkt",,track kit,,Sep
366,bigiron_DF9455,BOBCAT,843,7600,7.0,27.0,25.92544336833929,"67"" Wide Bucket",Isuzu 4 Cylinder Diesel Engine 54 HP,12-16.5 NHS Tires,Hydrostat Transmission,Aug
367,ironplanet_1668802,BOBCAT,773,5000,6.0,,19.49886103861649,"66"" Wide General Purpose Smooth Edge Bucket",,,,Sep
368,rbauction_10609016,CATERPILLAR,232D,14000,971.0,0.0,24.976865598297916,,,solid tires,,Jun
369,rbauction_10130267,DEERE,326D,14000,1643.0,6.0,25.515914373848794,bkt,,,,Jul
370,rbauction_10279975,CASE,1845C,12500,3651.0,24.0,40.288218409190975,bkt,,,,Dec
371,rbauction_10044609,DEERE,240,9000,4693.0,12.0,33.445546478097306,bkt,,solid tires,,Jun
372,rbauction_10065222,CASE,85XT,12000,1619.0,18.0,33.01510350800303,bkt,,,,Jun
373,rbauction_10350232,DEERE,320E 2 SPD,30000,362.0,3.0,33.11745042702785,hyd Q/C bkt,,,,Nov
374,rbauction_10607480,BOBCAT,S530,14000,2134.0,3.0,21.585025132085505,,,aperture tires,,Jun
375,rbauction_11026977,CATERPILLAR,236D,13500,3314.0,3.0,42.089128059588525,,,,,Feb
376,rbauction_10535431,CASE,450 SERIES III,21000,638.0,6.0,33.646342021714744,bkt,,,,Apr
377,rbauction_11254549,BOBCAT,S250,7500,4464.0,,39.27413741768124,bkt,,,,May
378,rbauction_10812565,BOBCAT,S220,8000,9240.0,9.0,30.614245615036683,grapple bkt,,segmented tires,,Sep
379,rbauction_11131038,DEERE,240 PARTS ONLY SKID STEER LOADER,6500,,18.0,41.37417060478611,,,,,Mar
380,rbauction_10229097,NEW HOLLAND,L220 2 SPD,26000,58.0,0.0,33.18809838290136,hyd Q/C bkt,,,,Sep
381,rbauction_10743697,BOBCAT,873 HIGH FLOW,12000,6229.0,15.0,37.260000008827745,,,,,Jul
382,rbauction_10220549,BOBCAT,S220,14000,4679.0,12.0,44.88097546500821,bkt,,,,Dec
383,rbauction_10744390,BOBCAT,S570,25000,78.0,0.0,21.400427254400324,bkt,,,,Sep
384,bigiron_FM9081,BOBCAT,S300,11450,4678.0,15.0,18.40698499667409,,"4-Cylinder Diesel Engine, 81 Hp",12-20 Solid Rubber Tires,2 Speed Hydrostat Transmission,Sep
385,rbauction_10631422,KUBOTA,SSV65 2 SPD,32000,117.0,0.0,34.20155403352782,bkt,,,,Jun
386,rbauction_10685527,CATERPILLAR,272D 2 SPD,31000,4521.0,3.0,41.48201236735965,bkt,,,,Jul
387,rbauction_10280187,CATERPILLAR,232B2,19000,1206.0,9.0,43.064650729654325,bkt,,,,Nov
388,rbauction_10216827,CASE,1835C,5000,,27.0,30.55034076042985,bkt,,,,Sep
389,rbauction_11087912,BOBCAT,463,7500,1325.0,12.0,26.882388635924197,,,,,Mar
390,rbauction_10505061,NEW HOLLAND,LS180,8000,7945.0,18.0,23.59347151873091,bkt,,,,Mar
391,rbauction_10259794,BOBCAT,753,6000,5645.0,24.0,18.32926656017013,bkt,,solid tires,,Feb
392,rbauction_10775640,DEERE,326E,12000,3838.0,3.0,25.72206607690764,bkt,,,,Aug
393,rbauction_10699377,CASE,1845C,6000,7555.0,,51.48593621551692,,,,,Jun
394,rbauction_10537680,CATERPILLAR,232B,15500,4463.0,12.0,26.259307134308386,Q/C bkt,,,,Apr
395,rbauction_10621948,CATERPILLAR,242B 3 2 SPD,22000,1948.0,6.0,37.026098701708456,bkt,,,,Jun
396,rbauction_10838382,KUBOTA,SSV75,47000,182.0,0.0,57.909963997081654,bkt,,,,Oct
397,rbauction_10157941,BOBCAT,S570 HIGH FLOW,23000,630.0,3.0,22.96977894182625,,,,,Aug
398,rbauction_10677870,DEERE,318,7500,2987.0,12.0,44.4186406941258,bkt,,segmented tires,,Jun
399,rbauction_10189774,DEERE,332,12500,,9.0,54.17065719624611,bkt,,solid tires,,Sep
400,rbauction_10883157,DEERE,326D,12000,1690.0,6.0,23.76075715557134,bkt,,,,Oct
401,rbauction_10804000,BOBCAT,S250,16500,4726.0,9.0,19.207347965028838,bkt,,,,Sep
402,rbauction_10489908,BOBCAT,873,5500,,18.0,30.935470006144385,bkt,,solid tires,,Mar
403,rbauction_10447466,CATERPILLAR,246C,17000,3615.0,6.0,37.84126288313774,bkt,,,,Mar
404,rbauction_10466979,BOBCAT,S550 (UNUSED),32000,10.0,0.0,20.011280777650093,bkt,,,,Mar
405,rbauction_10145305,CATERPILLAR,242D,15000,4370.0,0.0,35.055862954975034,Q/C bkt,,,,Aug
406,rbauction_10281347,DEERE,328D 2 SPD,38000,2717.0,3.0,52.696005933552634,bkt,,aperture tires,,Oct
407,rbauction_10095084,CATERPILLAR,226B,15500,1640.0,6.0,29.094799163486055,hyd Q/C bkt,,,,Jun
408,rbauction_10410796,BOBCAT,843,12500,2423.0,27.0,32.00436403386725,bkt,,,,Feb
409,rbauction_10670010,BOBCAT,S220,11000,2303.0,,53.76268843682546,bkt,,aperture tires,,Jul
410,rbauction_10336676,BOBCAT,S750 2 SPD,24000,5822.0,3.0,20.691702689203847,,,,,Dec
411,rbauction_10672933,BOBCAT,S590 2 SPD,21000,607.0,3.0,16.44903148079985,,,,,Jun
412,rbauction_10421659,CATERPILLAR,226B3,20000,462.0,3.0,39.19001117999832,bkt,,,,Feb
413,rbauction_10705075,BOBCAT,S185 HIGH FLOW,16000,2152.0,12.0,36.021090130783634,,,,,Jul
414,rbauction_10749297,BOBCAT,963G 2 SPD,10000,1202.0,15.0,17.741316285809535,,,,,Jul
415,rbauction_10611210,GEHL,5640E,8500,3222.0,12.0,22.513558592186488,bkt,,solid tires,,Jun
416,rbauction_10144912,JCB,225,21500,1449.0,6.0,35.687337082578246,hyd Q/C bkt,,,,Sep
417,rbauction_11127121,BOBCAT,S250,14000,4347.0,9.0,12.109546792489306,bkt,,,,Mar
418,rbauction_10571720,BOBCAT,S175,8500,1706.0,9.0,29.787149117835437,,,,,Jun
419,rbauction_10612619,DEERE,318D,9000,1052.0,3.0,31.661272903117684,bkt,,,,May
420,rbauction_10625789,BOBCAT,S250,15000,6567.0,12.0,21.44222420153661,,,,,Jun
421,bigiron_DH3951,JCB,160 ROBOT,7900,1680.0,15.0,15.158041150314427,5' Bucket,4 Cylinder Perkins Diesel Engine,10-16.5 Tires,Hydrostat Transmission,Mar
422,rbauction_11265897,BOBCAT,S185,8000,,9.0,19.8393277969642,bkt,,solid tires,,Jun
423,rbauction_10091111,CATERPILLAR,226B3,21000,769.0,0.0,29.598356341503962,bkt,,,,Jul
424,rbauction_10274100,BOBCAT,S570,16000,2190.0,3.0,35.13820301097805,bkt,,,,Nov
425,bigiron_AC8632,NEW HOLLAND,LS190,17750,1852.0,12.0,27.182368122095145,"5 1/2' Bucket, Hydraulic Bucket Disconnect","304 Cubic Diesel Engine, 81 HP",Tires 14-7,,Jul
426,rbauction_10464221,NEW HOLLAND,L218,20000,2830.0,3.0,28.42118079130411,bkt,,,,Mar
427,rbauction_10410581,NEW HOLLAND,L255,5000,,21.0,35.10999616522297,bkt,,,,Feb
428,rbauction_10605139,TEREX,TSR50,13500,984.0,3.0,26.456903024185852,bkt,,foam filled tires,,Jun
429,rbauction_10613048,BOBCAT,S570,15000,1299.0,3.0,17.890240476454846,,,solid tires,,Jul
430,rbauction_11161256,BOBCAT,873G 2 SPD,11500,2121.0,18.0,39.12658847050286,,,,,Mar
431,rbauction_10232043,NEW HOLLAND,LS170,10000,1565.0,,32.609131513454315,bkt,,,,Sep
432,rbauction_10278375,BOBCAT,S185,12000,3684.0,12.0,20.76779236513241,"grapple bkt, grapple bkt",,,,Nov
433,rbauction_10092876,BOBCAT,S650 2 SPD,16500,3274.0,3.0,25.772429675363803,hyd Q/C bkt,,,,Jun
434,bigiron_DI9315,JI CASE,1845,7400,8667.0,,35.98075418381725,6' Wide Bucket,"57 Hp, Engine Data Plate Not Legible, Water Cooled 4 Cylinder Diesel",12-16.5 Tires,Hydrostatic Transmission 4 Wheel Drive,Sep
435,rbauction_10392361,MATTSON,ML525W MINI (UNUSED),13500,1.0,0.0,31.370355688198906,4-in-1 bkt,Kubota 25 hp diesel engine,,,Mar
436,rbauction_10519852,BOBCAT,S185,11000,4443.0,6.0,18.62164930452477,bkt,,,,Mar
437,bigiron_FM3322,NEW HOLLAND,L225,22750,985.6,6.0,28.776727879646767,,"76 Hp, Diesel, Water Cooled Engine",33 X 12 X 16.5 Never Flat Tires,,Dec
438,bigiron_DC9748,BOBCAT,825,5500,,39.0,24.804122770000358,"5' 6"" Bucket","38 Hp, Diesel",12-16.5 NHS Tires,Hydrostatic,Jun
439,rbauction_10119510,CATERPILLAR,236,16000,,12.0,40.417359935524985,grapple bkt,,solid tires,,Jul
440,bigiron_FP9641,GEHL,3725,8900,1097.0,24.0,44.68373179627777,"54"" Wide Bucket, Quick Disconnect Bucket",4 Cylinder Ford Gas Engine Model VSG-4111,Tire Size 27 X 8.50-15,Hydrostat Transmission,Jan
441,rbauction_10419068,BOBCAT,463F,10000,2598.0,9.0,15.701290850635953,bkt,,,,Mar
442,rbauction_11335770,BOBCAT,763,7500,,18.0,20.913911294921398,bkt,,,,Jun
443,rbauction_10411854,CATERPILLAR,262D,17000,3116.0,3.0,47.71692415850953,bkt,,,,Feb
444,rbauction_10067886,DEERE,332 2 SPD,19000,3134.0,9.0,33.82604157406573,,,,,Jun
445,ironplanet_1557074,BOBCAT,763,6000,4.0,,30.10634856136929,,,,,Aug
446,rbauction_10534740,JCB,1110 SERIES II,15500,3232.0,9.0,41.74420790196807,bkt,,,,Apr
447,rbauction_10517704,BOBCAT,S175,14500,1425.0,6.0,22.567592582383188,bkt,,,,Apr
448,bigiron_AK0093,CASE,SV185,9500,5330.0,0.0,43.57809565075371,,ISM 844LTA-DI-F-45/E4 4 Cylinder 60 Gross Horsepower Engine,Galaxy 10.00X16.5 Tires,2 Speed Hydrostatic Drive,Dec
449,rbauction_10096641,BOBCAT,S100,15500,2067.0,9.0,25.123406993207997,bkt,,,,Sep
450,rbauction_10489710,BOBCAT,763,5500,5181.0,18.0,18.77430107918464,grapple bkt,,,,Mar
451,rbauction_10119509,CATERPILLAR,236,16000,,18.0,43.419630773149365,grapple bkt,,,,Jul
452,rbauction_10726076,CASE,SR250,22500,6331.0,6.0,35.64741574060969,bkt,,,,Sep
453,rbauction_10098776,BOBCAT,773,9000,8339.0,15.0,18.120017768331326,bkt,,,,Jul
454,rbauction_10089190,BOBCAT,S750 2 SPD,29000,595.0,3.0,37.16581788088756,,,,,Jun
455,rbauction_10359390,BOBCAT,S250,11000,4073.0,15.0,34.11009908338774,bkt,,,,Dec
456,rbauction_10730215,THOMAS,B308/170R,5500,5506.0,,29.96348633129235,bkt,,,,Jul
457,rbauction_10795557,BOBCAT,S220,17500,3049.0,9.0,25.159321703229068,bkt,,,,Sep
458,rbauction_10635170,CATERPILLAR,226D,18000,809.0,0.0,38.81441799570104,bkt,,,,Jun
459,rbauction_11260176,BOBCAT,S740,22000,2545.0,0.0,22.457881076770786,bkt,,,,May
460,rbauction_10524975,CASE,450 SERIES 3 HIGH FLOW,14000,1232.0,6.0,17.971900886203738,bkt,,,,Apr
461,rbauction_10705077,CASE,70XT,12000,2546.0,15.0,40.181560488105895,Q/C bkt,,,,Jul
462,rbauction_10729587,BOBCAT,S850 2 SPD HIGH FLOW,40000,430.0,3.0,31.43335549297207,bkt,,,,Sep
463,bigiron_CX5840,CASE,SV300,19500,1726.0,3.0,34.40655365244206,,"4 Cylinder Turbocharged Diesel Engine, 84 HP",33X15.50-16.5 Tires,2 Speed Hydrostatic Transmission,Sep
464,rbauction_10486434,CATERPILLAR,272D 2 SPD,25000,4475.0,3.0,58.05081258007103,bkt,,,,Mar
465,rbauction_10635085,BOBCAT,773,8000,2558.0,18.0,26.954329546433055,bkt,,solid tires,,Jun
466,rbauction_10614592,CATERPILLAR,246,6500,5695.0,15.0,36.24998961108832,bkt,,aperture tires,,May
467,bigiron_CW7049,CASE,430,12250,4154.0,9.0,26.065853508545718,6' Bucket Attachment,74 HP Case 4 Cylinder Diesel Engine,12- 16.5 Tires,Hydrostat Transmission,Jan
468,rbauction_10387313,BOBCAT,S175,9500,3337.0,9.0,22.860306341317248,bkt,,,,Apr
469,rbauction_11003520,CATERPILLAR,262,10000,,15.0,19.58285431948611,bkt,,foam filled tires,,Dec
470,rbauction_10785215,BOBCAT,S220,11000,4350.0,9.0,22.792306912953357,bkt,,,,Sep
471,rbauction_10922315,BOBCAT,S740,25000,1707.0,0.0,24.58914954424864,bkt,,,,Nov
472,rbauction_10652781,NEW HOLLAND,LX885,7500,1260.0,21.0,23.045188389599147,,,,,Jun
473,rbauction_10840884,TAKEUCHI,TS70R,10500,1596.0,,35.236424007981405,bkt,,,,Sep
474,rbauction_11105662,VOLVO,MC110B,11500,1352.0,9.0,37.06064309095553,bkt,,,,Mar
475,rbauction_10447461,CATERPILLAR,246C,17000,3270.0,6.0,37.767187916811636,bkt,,,,Mar
476,rbauction_10814546,BOBCAT,S650,23500,726.0,3.0,16.034792547595615,bkt,,aperture tires,,Sep
477,bigiron_DG3405,BOBCAT,753,6300,6131.0,24.0,24.478797055103534,"60"" Bucket",49 Horse Power Kubota Diesel Engine,10-16.5 Tires,Hydrostat Transmission,Jun
478,rbauction_10091108,CATERPILLAR,226B3,17500,809.0,0.0,33.19816254835475,bkt,,,,Jul
479,rbauction_10592623,BOBCAT,S185,19500,1874.0,6.0,31.21447078923973,bkt,,,,May
480,rbauction_10549152,CATERPILLAR,226B,11500,3120.0,9.0,23.561045388192447,bkt,,foam filled tires,,Apr
481,rbauction_10664874,BOBCAT,S175,11000,1333.0,9.0,17.468643735268962,bkt,,,,Jun
482,rbauction_10211072,MUSTANG,2066,10500,3104.0,12.0,35.42717583434013,bkt,,,,Sep
483,rbauction_10132392,CATERPILLAR,246B,15000,3033.0,12.0,32.895661822475034,bkt,,,,Jul
484,rbauction_11313377,CATERPILLAR,252B3 2 SPD,19000,2046.0,6.0,32.99730188020601,bkt,,,,Jun
