,unique_id,make,model,hours_final_nan,winning_bid,age_at_sale_nan,hours_final,age_at_sale,score,bucket,engine,tires,transmission,month_sold,engine_sentiment,bucket_sentiment,tires_sentiment,transmission_sentiment
0,rbauction_10199737,CATERPILLAR,272C 2 SPD HIGH FLOW,0,0.7842259107409897,0,0.6763057025929728,-0.4860655598507791,0.42788064610520027,,,,,Sep,0.0,0.0,0.0,0.0
1,rbauction_10323508,BOBCAT,751,0,-1.3298436960717142,0,0.674110169215727,1.490894906826718,-1.695658392277818,bkt,,,,Dec,0.0,0.0,0.0,0.0
2,rbauction_10544103,CATERPILLAR,252B3 2 SPD,0,1.1611405485627067,0,0.599920278499778,-0.4860655598507791,0.14063464942583825,bkt,,solid tires,,Apr,0.0,0.0,0.0,0.0
3,rbauction_10612921,DEERE,328D,0,0.7246254499337328,0,0.042845299377969756,-0.4860655598507791,-0.07624500469178659,bkt,,solid tires,,Jun,0.0,0.0,0.0,0.0
4,rbauction_10533374,BOBCAT,S750 2 SPD,0,2.1080795641098695,0,0.09998968980103377,-0.4860655598507791,-0.9664495424985193,bkt,,,,Apr,0.0,0.0,0.0,0.0
5,rbauction_10692677,CATERPILLAR,262,0,-0.7831642609141499,0,0.9035885186811538,0.9966547901573437,0.8896209168585822,bkt,,,,Jun,0.0,0.0,0.0,0.0
6,rbauction_10657678,CATERPILLAR,216B,0,-0.44784325625250915,0,0.8303865870566126,0.5024146734879694,0.11298938903216381,bkt,,,,Jun,0.0,0.0,0.0,0.0
7,rbauction_10602841,BOBCAT,S150,0,0.016740370377647258,0,0.34743472461600383,-0.4860655598507791,-0.9290579381298404,,,solid tires,,Jul,0.0,0.0,0.0,0.0
8,rbauction_10139901,CATERPILLAR,242,1,-0.06857569149662958,0,0.27101882444419034,0.5024146734879694,0.5531472485207944,bkt,,,,Jul,0.0,0.0,0.0,0.0
9,rbauction_10451261,BOBCAT,S185,0,-1.0393754297046809,1,1.0214408127100045,0.008174556818595184,0.14075224918219137,,,,,Feb,0.0,0.0,0.0,0.0
10,rbauction_10444414,DEERE,318D,0,0.7842259107409897,0,-0.8403333967349507,-0.9803056765201533,-0.6697859428608971,,,,,Mar,0.0,0.0,0.0,0.0
11,rbauction_10212627,BOBCAT,S770,0,1.0599464545953736,0,0.43187963258305134,-0.9803056765201533,-0.20177930877417102,,,,,Sep,0.0,0.0,0.0,0.0
12,rbauction_10789629,BOBCAT,S650,0,1.350414720962407,0,0.3796268760797129,-0.9803056765201533,-0.6097539045511262,Q/C bkt,,,,Sep,0.0,0.0,0.0,0.0
13,rbauction_10110066,BOBCAT,S250,0,0.016740370377647258,0,0.6640004225771389,0.008174556818595184,-1.1167053575373942,bkt,,,,Jun,0.0,0.0,0.0,0.0
14,rbauction_10066990,NEW HOLLAND,L170,0,-1.1084377616222194,0,0.8221208996891873,0.008174556818595184,-1.025717473896906,hyd Q/C bkt,,,,Jun,0.0,0.0,0.0,0.0
15,rbauction_10492454,DEERE,320D,0,0.3993519492256633,0,0.2471049157965172,-0.4860655598507791,0.09455899260876534,bkt,,,,Mar,0.0,0.0,0.0,0.0
16,rbauction_10466509,CATERPILLAR,262D 2 SPD,0,0.898740810196856,0,0.7131818928169716,-0.9803056765201533,-0.12248589508239985,grapple bkt,,,,Mar,0.0,0.0,0.0,0.0
17,rbauction_10652134,BOBCAT,S70,0,-0.06857569149662958,0,0.1754646247532118,-0.4860655598507791,-0.33432618876795916,Q/C bkt,,,,Jun,0.0,0.0,0.0,0.0
18,rbauction_10469498,BOBCAT,S750 2 SPD,0,1.2100253190377566,0,0.5948116900596492,-0.4860655598507791,0.7306938692534073,bkt,,,,Feb,0.0,0.0,0.0,0.0
19,rbauction_10344032,BOBCAT,S250,0,0.1779460147761687,0,0.4157727970579465,0.008174556818595184,-0.7028414231415689,bkt,,,,Dec,0.0,0.0,0.0,0.0
20,rbauction_10753356,BOBCAT,S530,0,0.898740810196856,0,0.34158793750896504,-0.9803056765201533,-0.14617974127692462,,,,,Sep,0.0,0.0,0.0,0.0
21,rbauction_10230285,BOBCAT,S300 2 SPD HIGH FLOW,0,1.0599464545953736,0,0.5291891171502059,0.008174556818595184,-1.1064933257858849,hyd Q/C bkt,,,,Oct,0.0,0.0,0.0,0.0
22,rbauction_10934597,BOBCAT,S130,0,-0.06857569149662958,0,0.2666643993608026,-0.4860655598507791,-0.7868244185457489,bkt,,,,Nov,0.0,0.0,0.0,0.0
23,rbauction_10412504,DEERE,318D,0,0.016740370377647258,0,0.1565564720861203,-0.4860655598507791,-1.2364295056373178,bkt,,aperture tires,,Feb,0.0,0.0,0.0,0.0
24,rbauction_10239723,BOBCAT,MT55 WALK BEHIND,0,-0.9074998575858961,0,0.07556818008334631,0.008174556818595184,-1.157988317235415,,,,,Oct,0.0,0.0,0.0,0.0
25,rbauction_10522343,CATERPILLAR,256C,0,0.6002898532619867,0,0.38060111943330366,0.008174556818595184,-0.21772970374530332,bkt,,,,Apr,0.0,0.0,0.0,0.0
26,rbauction_10440115,BOBCAT,S185 HIGH FLOW,0,0.4684142811432018,0,0.3507461431388117,0.008174556818595184,-1.4219925362637231,bkt,,aperture tires,,Mar,0.0,0.0,0.0,0.0
27,rbauction_10097534,CASE,85XT,0,0.3993519492256633,0,0.14775437794623345,0.9966547901573437,0.7421571699242275,bkt,,,,Aug,0.0,0.0,0.0,0.0
28,rbauction_10303574,CATERPILLAR,236,0,0.3280248792185516,0,-0.26496540061920976,0.9966547901573437,2.0932224865087017,bkt,,solid tires,,Dec,0.0,0.0,0.0,0.0
29,rbauction_10446861,CATERPILLAR,262D 2 SPD,0,1.1611405485627067,0,0.7224779942250443,-0.9803056765201533,2.7550846050797144,hyd grapple bkt,,,,Mar,0.0,0.0,0.0,0.0
30,rbauction_10447471,CATERPILLAR,246C,0,0.6002898532619867,0,0.41559096820239533,-0.4860655598507791,-0.28227304174866535,bkt,,,,Mar,0.0,0.0,0.0,0.0
31,rbauction_10317870,GEHL,4640,0,-1.1797648316293312,0,1.3608787788725922,0.008174556818595184,-0.2592418362134822,bkt,,,,Dec,0.0,0.0,0.0,0.0
32,rbauction_10238153,BOBCAT,S250,0,-0.5539755606006533,0,0.772260410858421,0.008174556818595184,-0.9500395825379674,bkt,,,,Sep,0.0,0.0,0.0,0.0
33,rbauction_10356948,BOBCAT,743,1,-1.1797648316293312,0,0.27101882444419034,2.9736152568348406,-0.665692638777938,bkt,,,,Jun,0.0,0.0,0.0,0.0
34,rbauction_10567553,DEERE,250,0,0.09883617890505499,0,-0.11700967286357863,1.490894906826718,0.49139785233387945,cleanup bkt,,,,Apr,0.0,0.0,0.0,0.0
35,rbauction_10590428,NEW HOLLAND,LS160,0,-0.6655528758983439,1,0.5931404130325408,0.008174556818595184,0.616256078016928,bkt,,,,May,0.0,0.0,0.0,0.0
36,rbauction_10392359,MATTSON,ML525W MINI (UNUSED),1,0.09883617890505499,0,0.27101882444419034,-1.4745457931895276,-0.34038520780909787,4-in-1 bkt,Kubota 25 hp diesel engine,,,Mar,0.0,0.0,0.0,0.0
37,rbauction_10373257,CATERPILLAR,232B,1,0.3280248792185516,0,0.27101882444419034,0.008174556818595184,-0.13303431842515737,bkt,,,,Dec,0.0,0.0,0.0,0.0
38,rbauction_10697330,TAKEUCHI,TS70R 2 SPD,0,1.2578356114773563,0,-1.0426312317537185,-0.9803056765201533,0.8149366553621428,bkt,,,,Sep,0.0,0.0,0.0,0.0
39,rbauction_10447472,CATERPILLAR,246C,0,0.6002898532619867,0,0.3911977333563403,-0.4860655598507791,-0.4688134951496966,bkt,,,,Mar,0.0,0.0,0.0,0.0
40,rbauction_10421661,CATERPILLAR,262D XPS HIGH FLOW,0,2.434241478446193,0,-0.13472804015344336,-0.9803056765201533,1.264884263589115,bkt,,,,Feb,0.0,0.0,0.0,0.0
41,rbauction_10326061,BOBCAT,S130,0,0.7246254499337328,0,0.19033155844507482,-0.9803056765201533,-1.2758243733985286,bkt,,,,Dec,0.0,0.0,0.0,0.0
42,rbauction_10009698,BOBCAT,S250,0,-0.6655528758983439,0,0.8008991048762785,0.008174556818595184,-0.13719949065082807,,,,,Jun,0.0,0.0,0.0,0.0
43,rbauction_10752311,BOBCAT,S650,1,1.7620691976995828,0,0.27101882444419034,-0.9803056765201533,-0.3565580180557063,,,,,Sep,0.0,0.0,0.0,0.0
44,rbauction_10720696,DEERE,328D,0,1.350414720962407,0,-0.43406780038648346,-0.4860655598507791,-0.12293278979015723,bkt,,track kit,,Jul,0.0,0.0,0.0,0.0
45,rbauction_9928943,CATERPILLAR,246B 2 SPD,0,0.7842259107409897,0,0.718961207651072,0.5024146734879694,-0.13192281692549496,hyd Q/C bkt,,,,Jun,0.0,0.0,0.0,0.0
46,rbauction_10157936,BOBCAT,S630 HIGH FLOW,0,1.3046176454536866,0,-0.2837452810053537,-0.9803056765201533,-0.343080445948756,,,,,Aug,0.0,0.0,0.0,0.0
47,rbauction_10229092,BOBCAT,S185 2 SPD,0,0.4684142811432018,0,-0.15472972820109837,-0.9803056765201533,-0.5882093160480777,,,,,Sep,0.0,0.0,0.0,0.0
48,rbauction_10790699,BOBCAT,863,0,-1.1797648316293312,0,0.3833192234481792,1.490894906826718,-0.25649965183545564,,,,,Aug,0.0,0.0,0.0,0.0
49,rbauction_10745847,KOMATSU,SK815,1,-0.5539755606006533,1,0.27101882444419034,0.008174556818595184,1.426273565263459,bkt,,track kit,,Aug,0.0,0.0,0.0,0.0
50,rbauction_10612157,CATERPILLAR,236,0,0.09883617890505499,0,0.1315839096337949,1.490894906826718,0.9305553655724798,bkt,,,,May,0.0,0.0,0.0,0.0
51,rbauction_10700765,BOBCAT,S130,0,-0.24995409937052648,0,0.027218740198590906,-0.9803056765201533,-1.310965492626755,bkt,,,,Jun,0.0,0.0,0.0,0.0
52,rbauction_10462116,BOBCAT,S750 2 SPD,0,1.52453008122553,0,0.059103354401920834,-0.4860655598507791,-1.1527899886181106,bkt,,solid tires,,Mar,0.0,0.0,0.0,0.0
53,rbauction_10293319,BOBCAT,S70,0,-0.5539755606006533,0,0.32818445565963794,-1.4745457931895276,-0.7197143188999425,bkt,,foam filled tires,,Nov,0.0,0.0,0.0,0.0
54,rbauction_10304494,BOBCAT,763,1,-1.1797648316293312,0,0.27101882444419034,0.9966547901573437,-1.1797217271667124,,,,,Nov,0.0,0.0,0.0,0.0
55,rbauction_10098470,BOBCAT,S185,0,-1.3298436960717142,0,0.8228628612209512,0.9966547901573437,-0.811591827825466,bkt,,,,Feb,0.0,0.0,0.0,0.0
56,rbauction_10481622,DEERE,318D 2 SPD,0,1.2578356114773563,0,-0.3151461251797976,-0.4860655598507791,-0.10656986154032098,bkt,,,,Mar,0.0,0.0,0.0,0.0
57,rbauction_10242541,BOBCAT,S250,0,-0.06857569149662958,0,0.595068328244899,0.008174556818595184,-0.5178178532453699,hydraulic Q/C grapple bucket,,,,Sep,0.0,0.0,0.0,0.0
58,bigiron_EK3280,NEW HOLLAND,L 865,0,-0.9856620651525261,0,-0.37683416795849395,1.9851350234960923,-0.07193102589230381,"16.7CF Bucket Capacity, 72"" Wide Bucket",60HP 3-Cylinder New Holland Turbo Charged Diesel Engine,12-16.5 Tires,Hydrostatic Transmissions,Nov,0.0,0.0,0.0,0.0
59,rbauction_10229095,BOBCAT,S205K 2 SPD,0,0.4684142811432018,0,-0.250818652574514,-0.9803056765201533,-0.5586729721020134,,,,,Sep,0.0,0.0,0.0,0.0
60,rbauction_10693871,BOBCAT,S300,0,0.6002898532619867,0,0.5054650670260266,0.008174556818595184,-1.3841883677092903,bkt,,,,Jul,0.0,0.0,0.0,0.0
61,rbauction_10633745,BOBCAT,975,1,-0.44784325625250915,0,0.27101882444419034,4.456335606842964,-0.2883566496546939,bkt,,,,Jun,0.0,0.0,0.0,0.0
62,rbauction_10917327,BOBCAT,S175,0,-0.157374989885476,0,0.6699126565091332,0.5024146734879694,0.36211619831500824,bkt,,,,Nov,0.0,0.0,0.0,0.0
63,rbauction_10716408,BOBCAT,S175,0,0.09883617890505499,0,0.3333318171839993,-0.4860655598507791,-0.7738392812232262,bkt,,,,Jul,0.0,0.0,0.0,0.0
64,bigiron_DF2040,BOBCAT,853H,0,0.03340926986299645,0,0.4590908753984064,1.9851350234960923,1.1948716884787298,Standard General Purpose Bucket,Engine: Perkins Model 4.154 Diesel,Tire Size: 12-16.5,,Oct,0.0,0.0,0.0,0.0
65,rbauction_10742831,BOBCAT,S570,0,1.2578356114773563,0,0.09628116371047024,-1.4745457931895276,-1.0444584629683304,,,solid tires,,Sep,0.0,0.0,0.0,0.0
66,rbauction_10100004,BOBCAT,S250,0,0.7842259107409897,0,0.27294235324112015,0.008174556818595184,-0.29662153659087304,hyd Q/C bkt,,,,Aug,0.0,0.0,0.0,0.0
67,rbauction_10197034,BOBCAT,S130,0,-0.9074998575858961,0,0.7456791476845205,0.5024146734879694,-1.1983864707614318,bkt,,,,Sep,0.0,0.0,0.0,0.0
68,bigiron_DB0688,CATERPILLAR,246C,0,1.1111318923801197,0,0.46563328588871283,-0.4860655598507791,-0.4291824562294637,6 1/2' Bucket,"3.4L CAT 4 Cyl Turbo Dsl, 75 Hp",12-16.5NHS Tires,Hydrostatic Transmission,Nov,0.0,0.0,0.0,0.0
69,rbauction_10318607,CATERPILLAR,226B3,0,1.350414720962407,0,-0.12892856092685426,-0.9803056765201533,-0.09255455162368915,hyd Q/C bkt,,,,Nov,0.0,0.0,0.0,0.0
70,rbauction_10471568,CATERPILLAR,216,1,-0.6655528758983439,0,0.27101882444419034,1.490894906826718,-0.5828412276820264,bkt,,,,Mar,0.0,0.0,0.0,0.0
71,rbauction_10546939,CATERPILLAR,226D,0,0.09883617890505499,0,0.126504333403507,-1.4745457931895276,0.3361574336659877,bkt,,,,Apr,0.0,0.0,0.0,0.0
72,rbauction_10191532,CASE,SV300,0,2.0431409883819116,0,-0.24159914733647453,-0.9803056765201533,0.45504478159958117,hyd Q/C bkt,,,,Sep,0.0,0.0,0.0,0.0
73,rbauction_10583535,BOBCAT,S300,0,-0.7831642609141499,0,0.9001974981815598,0.008174556818595184,-0.7995868126337116,bkt,,,,Jun,0.0,0.0,0.0,0.0
74,rbauction_10360698,BOBCAT,S250,1,0.016740370377647258,0,0.27101882444419034,0.008174556818595184,-1.26992663818885,bkt,,,,Dec,0.0,0.0,0.0,0.0
75,rbauction_10627375,BOBCAT,763,0,-2.061765271448536,0,0.6566555346299175,1.490894906826718,0.23296627696474081,,,solid tires,,Jun,0.0,0.0,0.0,0.0
76,rbauction_10450503,BOBCAT,S650,0,1.3952674592570182,0,-0.362435424650489,-0.4860655598507791,-1.1275775175843616,bkt,,,,Feb,0.0,0.0,0.0,0.0
77,bigiron_DC1293,VOLVO,MC115C,1,-1.0123529612276465,0,0.27101882444419034,-0.9803056765201533,0.15831726512882482,,,"12-16.5 Wheels And Tires, Tires Rated At 0% Tread Remaining",,May,0.0,0.0,0.0,0.0
78,rbauction_10639969,BOBCAT,S130,0,0.4684142811432018,0,0.5047009858981623,-0.4860655598507791,-0.9633769755338982,bkt,,aperture tires,,Jun,0.0,0.0,0.0,0.0
79,rbauction_10170351,VOLVO,MC60B,0,-0.9074998575858961,0,-0.004711009662621389,0.008174556818595184,-0.7455603907915072,bkt,,aperture tires,,Aug,0.0,0.0,0.0,0.0
80,rbauction_10185396,CATERPILLAR,262B,0,1.2578356114773563,0,0.045092802936748166,0.5024146734879694,-0.7360548947971773,bkt,,,,Oct,0.0,0.0,0.0,0.0
81,rbauction_10088573,DEERE,250,0,-0.7831642609141499,0,0.22466748786430862,0.9966547901573437,0.2984071399853909,bkt,,,,Jul,0.0,0.0,0.0,0.0
82,rbauction_10602844,BOBCAT,S150,0,0.016740370377647258,0,0.3540363769119441,-0.4860655598507791,-1.1414656488419328,,,solid tires,,Jun,0.0,0.0,0.0,0.0
83,rbauction_11012587,VOLVO,MC70C,1,-1.0393754297046809,0,0.27101882444419034,-0.4860655598507791,1.8610735897208597,bkt,,aperture tires,,Feb,0.0,0.0,0.0,0.0
84,rbauction_10301939,JCB,280 2 SPD,0,2.1711355947280753,0,0.03945552056459151,-0.9803056765201533,1.1318968602894182,,,,,Dec,0.0,0.0,0.0,0.0
85,rbauction_10101354,CATERPILLAR,272C 2 SPD HIGH FLOW,0,0.6002898532619867,0,0.9670357929193005,0.008174556818595184,0.7655198088856913,hyd Q/C bkt,,,,Jul,0.0,0.0,0.0,0.0
86,rbauction_10446241,DEERE,318D,0,-0.06857569149662958,0,0.024891573727626046,-0.4860655598507791,-0.21818190904339319,bkt,,,,Nov,0.0,0.0,0.0,0.0
87,rbauction_10460072,VOLVO,MC135C,0,0.09883617890505499,0,0.35485565691405835,-0.9803056765201533,-0.3197864164625006,bkt,,,,Mar,0.0,0.0,0.0,0.0
88,rbauction_10182654,CATERPILLAR,226D,0,1.7620691976995828,0,-0.400105048375356,-1.4745457931895276,0.9707194990848415,bkt,,,,Sep,0.0,0.0,0.0,0.0
89,rbauction_10833428,CATERPILLAR,246C,0,0.09883617890505499,0,0.5303543465641243,-0.4860655598507791,0.47925329646716974,Q/C bkt,,solid tires,,Sep,0.0,0.0,0.0,0.0
90,rbauction_10625787,BOBCAT,S185,0,0.1779460147761687,0,0.7681536316835619,0.5024146734879694,-1.002051715142413,,,,,Jun,0.0,0.0,0.0,0.0
91,rbauction_10332681,CATERPILLAR,246C,0,0.7842259107409897,0,0.4546263832205476,-0.4860655598507791,0.18734725176641545,hyd Q/C bkt,,,,Dec,0.0,0.0,0.0,0.0
92,rbauction_10728943,BOBCAT,S160,0,0.016740370377647258,0,0.20230882610473308,0.008174556818595184,-0.5740255270417634,Q/C bkt,,,,Jul,0.0,0.0,0.0,0.0
93,rbauction_10779809,BOBCAT,463,0,-1.3298436960717142,0,0.3194893556956124,0.008174556818595184,-1.220506655948733,,,cushion tires,,Sep,0.0,0.0,0.0,0.0
94,rbauction_10251278,BOBCAT,S185 2 SPD,0,0.4684142811432018,0,-0.15198090865604208,-0.9803056765201533,-1.3681089332721348,,,,,Oct,0.0,0.0,0.0,0.0
95,rbauction_10398855,CATERPILLAR,262C XPS HIGH FLOW,0,1.3952674592570182,0,0.451752702937647,-0.4860655598507791,1.3324488414999325,bkt,,,,Mar,0.0,0.0,0.0,0.0
96,rbauction_10188702,NEW HOLLAND,LS185B 2 SPD HIGH FLOW,1,0.6633458838801963,0,0.27101882444419034,0.5024146734879694,0.8814255271731231,bkt,,,,Sep,0.0,0.0,0.0,0.0
97,rbauction_10653076,NEW HOLLAND,L220,0,-0.157374989885476,0,0.2850385753531633,-0.4860655598507791,-0.9155207767353543,bkt,,,,Jun,0.0,0.0,0.0,0.0
98,rbauction_10142293,RACOON,HT40,0,-1.4910493404702356,0,-0.9813670427096277,0.008174556818595184,2.0305538310277713,Q/C bkt,,,,Aug,0.0,0.0,0.0,0.0
99,rbauction_10631525,CASE,450,1,-0.44784325625250915,0,0.27101882444419034,0.5024146734879694,0.3498088426491786,bkt,,foam filled tires,,Jun,0.0,0.0,0.0,0.0
100,rbauction_10786143,CATERPILLAR,236,0,-0.5539755606006533,0,0.12169623126840415,1.490894906826718,-0.34547223099448215,bkt,,,,Sep,0.0,0.0,0.0,0.0
101,rbauction_10697327,BOBCAT,773G,0,-0.6655528758983439,0,0.44800982698173886,0.9966547901573437,-0.5493630363095805,bkt,,,,Jul,0.0,0.0,0.0,0.0
102,bigiron_EM5027,GALLAGHER,SOLAR S17,0,-1.6114513361812,0,0.1846642513734588,4.456335606842964,-1.2541526413235011,Includes 5' Bucket,32 Hp 4 Cylinder Gas,Tire Size 10X16.5,Hydrostatic Transmission,Mar,0.0,0.0,0.0,0.0
103,rbauction_10105027,BOBCAT,S185,0,0.016740370377647258,0,0.4966865140236311,0.008174556818595184,1.8550840192280065,bkt,,solid tires,,Jul,0.0,0.0,0.0,0.0
104,rbauction_10742048,BOBCAT,S130,0,-0.157374989885476,0,0.2275590528736198,0.008174556818595184,0.7598565116690863,bkt,,,,Jul,0.0,0.0,0.0,0.0
105,rbauction_10785589,BOBCAT,S650,0,1.1111318923801197,0,0.5225850512148283,-0.4860655598507791,-0.2504061537092552,,,,,Sep,0.0,0.0,0.0,0.0
106,rbauction_10672795,BOBCAT,S205,0,0.3280248792185516,0,0.5074463816303615,0.5024146734879694,-0.6372448815031745,bkt,,,,Jun,0.0,0.0,0.0,0.0
107,rbauction_10602842,BOBCAT,S150,0,0.016740370377647258,0,0.3161904161448909,-0.4860655598507791,-0.6851775113171685,,,solid tires,,Jun,0.0,0.0,0.0,0.0
108,rbauction_10450031,BOBCAT,S300,1,-0.44784325625250915,0,0.27101882444419034,0.9966547901573437,-1.7485474781193417,bkt,,,,Feb,0.0,0.0,0.0,0.0
109,rbauction_10143337,BOBCAT,S650 2 SPD HIGH FLOW,0,2.1080795641098695,0,-0.09593284809148091,-0.9803056765201533,0.35643275308265226,,,,,Aug,0.0,0.0,0.0,0.0
110,rbauction_10648601,DEERE,324E 2 SPD,0,1.7620691976995828,0,0.28644313584170933,-1.4745457931895276,-0.6841505103615513,bkt,,,,Jun,0.0,0.0,0.0,0.0
111,rbauction_10377083,BOBCAT,863,0,-1.6651647007333588,0,0.4454421585801944,1.490894906826718,-1.3499997202964005,,,,,Feb,0.0,0.0,0.0,0.0
112,rbauction_10200760,BOBCAT,553,0,-1.0393754297046809,0,0.43398959620940675,0.5024146734879694,-0.9433169460428663,bkt,,,,Sep,0.0,0.0,0.0,0.0
113,rbauction_10444932,BOBCAT,S185,0,-0.157374989885476,0,0.0993173983163242,0.5024146734879694,-0.5372510307596602,,,,,Feb,0.0,0.0,0.0,0.0
114,rbauction_10364859,CATERPILLAR,226,0,-0.157374989885476,0,0.3737423391992742,1.490894906826718,-0.41252171878836347,bkt,,,,Dec,0.0,0.0,0.0,0.0
115,rbauction_10444413,DEERE,318D,1,0.7842259107409897,0,0.27101882444419034,-0.9803056765201533,-0.4461722701777368,,,,,Mar,0.0,0.0,0.0,0.0
116,rbauction_10169548,NEW HOLLAND,L180,0,0.6002898532619867,0,0.7734407340639922,0.008174556818595184,-1.0269033759384194,bkt,,,,Sep,0.0,0.0,0.0,0.0
117,rbauction_10609256,TEREX,TSR50,0,-0.06857569149662958,0,-0.11191247640796302,-0.9803056765201533,-0.07009355212684837,bkt,,,,May,0.0,0.0,0.0,0.0
118,rbauction_10789975,BOBCAT,S750,0,1.9762039919910845,0,0.059466947851188674,-0.9803056765201533,0.679991085452181,,,,,Aug,0.0,0.0,0.0,0.0
119,rbauction_10044130,BOBCAT,S185,0,0.09883617890505499,0,0.32211335583957473,0.008174556818595184,-1.1430182593598173,bkt,,,,Jul,0.0,0.0,0.0,0.0
120,rbauction_10347885,NEW HOLLAND,L230 2 SPD,0,0.1779460147761687,0,0.4759245879761158,-0.9803056765201533,-0.5982214513013916,bkt,,,,Dec,0.0,0.0,0.0,0.0
121,rbauction_10206303,CATERPILLAR,246,0,-0.7831642609141499,0,1.3598648600526433,0.9966547901573437,-0.18210286553657132,bkt,,,,Sep,0.0,0.0,0.0,0.0
122,rbauction_10489145,DAEWOO,460 PLUS,0,-0.06857569149662958,0,0.02799212818277752,0.5024146734879694,0.8436998853915029,bkt,,,,Mar,0.0,0.0,0.0,0.0
123,rbauction_10373256,CATERPILLAR,262C2 2 SPD,1,0.8422368349495389,0,0.27101882444419034,-0.9803056765201533,-0.04569979905490676,bkt,,,,Dec,0.0,0.0,0.0,0.0
124,rbauction_10411850,CATERPILLAR,252B3 2 SPD,0,0.898740810196856,0,0.15141491234987092,-0.4860655598507791,0.3956275720524487,bkt,,,,Feb,0.0,0.0,0.0,0.0
125,rbauction_10447462,CATERPILLAR,246C,0,0.3280248792185516,0,0.5057703819133353,-0.4860655598507791,0.5145706783858628,bkt,,,,Mar,0.0,0.0,0.0,0.0
126,rbauction_10648714,CASE,SR150,0,-0.34664916228517617,0,0.7977946513098696,-0.4860655598507791,1.9542116705036867,bkt,,,,Jun,0.0,0.0,0.0,0.0
127,rbauction_10758857,CATERPILLAR,236 2 SPD,0,-0.44784325625250915,0,0.1934221615933515,0.9966547901573437,-0.3059696398722094,bkt,,,,Aug,0.0,0.0,0.0,0.0
128,rbauction_10411852,CATERPILLAR,262D,0,1.2100253190377566,0,0.2688462203153377,-1.4745457931895276,1.2097077527941944,bkt,,,,Feb,0.0,0.0,0.0,0.0
129,rbauction_11047459,CATERPILLAR,236B,0,-0.06857569149662958,0,0.9752480194305632,0.5024146734879694,0.29274306052447807,bkt,,,,Feb,0.0,0.0,0.0,0.0
130,rbauction_10180354,BOBCAT,S750 S750,0,-0.157374989885476,0,0.8351542968762469,-0.4860655598507791,-1.4326487455111296,hyd Q/C bkt,,,,Aug,0.0,0.0,0.0,0.0
131,rbauction_10489389,BOBCAT,S130,0,0.09883617890505499,0,0.3273215311072499,-0.4860655598507791,-1.3036543368333064,bkt,,,,Mar,0.0,0.0,0.0,0.0
132,rbauction_10225311,BOBCAT,S250 2 SPD HIGH FLOW,0,0.7246254499337328,0,0.5734530292598209,0.008174556818595184,-1.2590390805505554,hyd Q/C bkt,,,,Oct,0.0,0.0,0.0,0.0
133,rbauction_10412505,DEERE,326D,0,0.3993519492256633,0,0.1849491048355004,-0.4860655598507791,-0.5845570026170318,bkt,,aperture tires,,Feb,0.0,0.0,0.0,0.0
134,bigiron_AT0581,DEERE,320E,0,1.8358145900664344,0,-0.9024799468170156,-1.4745457931895276,0.44622893003069225,"C76"" Work Site Pro Bucket",Diesel Engine: John Deere 4024 66 HP,10 X 16.5 Tires,,Nov,0.0,0.0,0.0,0.0
135,rbauction_10375878,CATERPILLAR,262B,1,0.3993519492256633,0,0.27101882444419034,0.5024146734879694,-0.8121522640895877,bkt,,,,Apr,0.0,0.0,0.0,0.0
136,rbauction_11269074,NEW HOLLAND,LS160,0,-1.3298436960717142,0,0.3229850559000657,0.5024146734879694,-1.3062160145104196,bkt,,,,May,0.0,0.0,0.0,0.0
137,rbauction_10367786,BOBCAT,S300,0,1.7620691976995828,0,0.7474946173520818,0.008174556818595184,-0.03678754856988523,bkt,,,,Dec,0.0,0.0,0.0,0.0
138,rbauction_10455007,CATERPILLAR,262C 2 SPD HIGH FLOW,0,0.9538141502472256,0,0.6888582166639519,-0.4860655598507791,-0.2689039153686455,bkt,,,,Mar,0.0,0.0,0.0,0.0
139,rbauction_10622796,CATERPILLAR,252B3,0,1.4392140193512533,0,-0.11394529689073399,-0.4860655598507791,0.7024149142354115,bkt,,,,Jun,0.0,0.0,0.0,0.0
140,rbauction_10691364,TEREX,TSR50,0,-0.44784325625250915,0,-0.2830373622252156,-0.9803056765201533,-0.06588063195911678,bkt,,,,Jun,0.0,0.0,0.0,0.0
141,rbauction_10517350,BOBCAT,S70,0,-1.0393754297046809,0,-0.32810922730996694,-0.4860655598507791,-0.5924076713716948,bkt,,,,Mar,0.0,0.0,0.0,0.0
142,rbauction_10242161,CATERPILLAR,246,0,0.1779460147761687,0,1.0400267975909994,0.9966547901573437,0.2587298999105411,Q/C bkt,,,,Sep,0.0,0.0,0.0,0.0
143,rbauction_10576433,BOBCAT,A770 2 SPD,0,2.1080795641098695,0,0.17835722468745197,-0.4860655598507791,-0.5124573253564785,bkt,,,,Apr,0.0,0.0,0.0,0.0
144,rbauction_10458167,CATERPILLAR,272C 2 SPD,0,1.350414720962407,0,0.8067124310746839,-0.4860655598507791,0.9131190779104138,Q/C bkt,,,,Mar,0.0,0.0,0.0,0.0
145,rbauction_10177301,BOBCAT,463,0,-1.3298436960717142,0,0.20751353381968177,0.5024146734879694,-1.7174108126450065,bkt,,solid tires,,Sep,0.0,0.0,0.0,0.0
